file_id,pdf_name,processed_at,total_pages,election_type,ballot_type,district,subdistrict,moo,station_number,eligible_voters,voter_turnout,total_ballots,valid_votes,void_ballots,spoiled_ballots,total_is_valid,candidate_sum_valid,validation_message,candidate_sum_message,failure_modes,failure_mode_count,imputed_fields,count_tier,meta_tier,turnout_rate,void_rate,spoil_rate
422e62148f1c533af1a7fe2ed83b7790,สส.5ทับ18(บช).pdf,2026-05-06T11:29:26.068735,3,normal,partylist,อำเภอเฉลิมพระเกียรติ,ตำบลท่าช้าง,5.0,4.0,701.0,541.0,541.0,507.0,30.0,4.0,True,False,OK,Candidate sum mismatch: sum=574 ≠ valid_votes=507,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=574, valid_votes=507)",2,,B,M0,0.7717546362339515,0.05545286506469501,0.0073937153419593345
427895a8d3c185db8247f0a2b1b5883a,สส.5ทับ18.pdf,2026-05-06T11:28:11.831314,2,normal,district,อำเภอเฉลิมพระเกียรติ,ตำบลท่าช้าง,7.0,3.0,531.0,433.0,433.0,205.0,14.0,14.0,False,False,Ballot math mismatch: 205+14+14=233 ≠ 433,Candidate sum mismatch: sum=405 ≠ valid_votes=205,"ballot_math_fail (total=433, valid+void+spoiled=233) | candidate_sum_fail (sum=405, valid_votes=205)",2,,C,M0,0.815442561205273,0.03233256351039261,0.03233256351039261
42f3ac085363984bb79419b961fb288c,หน่วยที่ 3 ตำบลจันอัด.pdf,2026-05-06T11:50:05.003690,2,normal,district,อำเภอโนนสูง,ตำบลจันอัด,3.0,3.0,311.0,224.0,,,7.0,6.0,False,False,total_ballots not found in header,valid_votes not available for comparison,null_header_field:total_ballots | null_header_field:valid_votes,2,,C,M0,0.7202572347266881,,
42f3ac085363984bb79419b961fb288c,หน่วยที่ 3 ตำบลจันอัด.pdf,2026-05-06T11:50:05.003785,4,normal,partylist,อำเภอโนนสูง,ตำบลจันอัด,3.0,3.0,311.0,224.0,224.0,204.0,14.0,6.0,False,False,total_ballots not found in header,Candidate sum mismatch: sum=192 ≠ valid_votes=204,"null_header_field:total_ballots | ocr_missed_candidates:[1, 2, 3, 4] | candidate_sum_fail (sum=192, valid_votes=204)",3,total_ballots,B,M0,0.7202572347266881,0.0625,0.026785714285714284
42ffe15a76c5f40554214e62b5da7c46,บิง น.9.pdf,2026-05-06T12:27:39.121954,2,normal,district,อำเภอโนนสูง,ตำบลบิง,9.0,9.0,312.0,245.0,245.0,233.0,10.0,2.0,True,False,OK,Candidate sum mismatch: sum=213 ≠ valid_votes=233,"candidate_sum_fail (sum=213, valid_votes=233)",1,,B,M0,0.7852564102564102,0.04081632653061224,0.00816326530612245
42ffe15a76c5f40554214e62b5da7c46,บิง น.9.pdf,2026-05-06T12:27:39.122115,4,normal,partylist,อำเภอโนนสูง,ตำบลบิง,9.0,9.0,32.0,245.0,245.0,234.0,7.0,4.0,True,False,OK,Candidate sum mismatch: sum=186 ≠ valid_votes=234,"candidate_sum_fail (sum=186, valid_votes=234)",1,,B,M0,7.65625,0.02857142857142857,0.0163265306122449
43090cf326bff7fde68ed106156a1cca,ลำคอหงษ์ น.7.pdf,2026-05-06T13:19:18.496968,2,normal,district,อำเภอโนนสูง,ตำบลลำคอหงษ์,7.0,7.0,475.0,313.0,313.0,300.0,11.0,2.0,True,True,OK,OK,,0,,A,M0,0.6589473684210526,0.03514376996805112,0.006389776357827476
43090cf326bff7fde68ed106156a1cca,ลำคอหงษ์ น.7.pdf,2026-05-06T13:19:18.497075,4,normal,partylist,อำเภอโนนสูง,ตำบลลำคอหงษ์,7.0,7.0,425.0,313.0,313.0,291.0,18.0,4.0,True,True,OK,OK,,0,,A,M0,0.7364705882352941,0.05750798722044728,0.012779552715654952
430d48aa326d60f62f6aaa74c715e0d0,น.4 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,2026-05-06T10:53:03.715866,4,normal,partylist,อำเภอพิมาย,ตำบลสัมฤทธิ์,4.0,4.0,114.0,97.0,97.0,88.0,2.0,7.0,True,False,OK,Candidate sum mismatch: sum=90 ≠ valid_votes=88,"candidate_sum_fail (sum=90, valid_votes=88)",1,,B,M0,0.8508771929824561,0.020618556701030927,0.07216494845360824
43e9c59b130a34ac0b37492f907bb848,หน่วยที่ 5 ตำบลดอนหวาย.pdf,2026-05-09T13:50:04.735992,2,normal,district,อำเภอโนนสูง,ตำบลดอนหวาย,5.0,5.0,456.0,351.0,351.0,322.0,17.0,12.0,True,False,OK,Candidate sum mismatch: sum=302 ≠ valid_votes=322,"ocr_extra_candidates:[14, 15, 19, 20] | candidate_sum_fail (sum=302, valid_votes=322)",2,,B,M0,0.7697368421052632,0.04843304843304843,0.03418803418803419
43e9c59b130a34ac0b37492f907bb848,หน่วยที่ 5 ตำบลดอนหวาย.pdf,2026-05-09T13:50:04.736116,4,normal,partylist,อำเภอโนนสูง,ตำบลดอนหวาย,5.0,5.0,456.0,359.0,359.0,319.0,20.0,12.0,False,False,Ballot math mismatch: 319+20+12=351 ≠ 359,Candidate sum mismatch: sum=235 ≠ valid_votes=319,"ballot_math_fail (total=359, valid+void+spoiled=351) | candidate_sum_fail (sum=235, valid_votes=319)",2,,C,M0,0.7872807017543859,0.055710306406685235,0.033426183844011144
448285aed146a23ec0d83efee7410591,ส.ส 5ทับ18 (บช).pdf,2026-05-06T11:06:10.422373,4,normal,partylist,อำเภอเฉลิมพระเกียรติ,ตำบลช้างทอง,6.0,6.0,413.0,282.0,282.0,257.0,15.0,10.0,True,False,OK,Candidate sum mismatch: sum=229 ≠ valid_votes=257,"candidate_sum_fail (sum=229, valid_votes=257)",1,,B,M0,0.6828087167070218,0.05319148936170213,0.03546099290780142
4523cae4e945fd8b4ee04602fe922c56,มะค่า น.1.pdf,2026-05-06T12:41:34.450837,2,normal,district,อำเภอโนนสูง,ตำบลมะค่า,3.0,1.0,292.0,193.0,193.0,181.0,3.0,7.0,False,False,Ballot math mismatch: 181+3+7=191 ≠ 193,Candidate sum mismatch: sum=174 ≠ valid_votes=181,"ballot_math_fail (total=193, valid+void+spoiled=191) | candidate_sum_fail (sum=174, valid_votes=181)",2,,C,M0,0.660958904109589,0.015544041450777202,0.03626943005181347
4523cae4e945fd8b4ee04602fe922c56,มะค่า น.1.pdf,2026-05-06T12:41:34.450953,4,normal,partylist,อำเภอโนนสูง,ตำบลมะค่า,3.0,1.0,292.0,193.0,193.0,169.0,14.0,10.0,True,False,OK,Candidate sum mismatch: sum=519 ≠ valid_votes=169,"candidate_sum_fail (sum=519, valid_votes=169)",1,,B,M0,0.660958904109589,0.07253886010362694,0.05181347150259067
45bfa9fdb1168621fdbafec0884a479e,ต.ดอนหวาย หน่วยที่ 1.pdf,2026-05-06T14:15:40.297428,2,normal,district,อำเภอโนนสูง,ตำบลดอนหวาย,1.0,1.0,570.0,422.0,422.0,392.0,13.0,17.0,True,True,OK,OK,,0,,A,M0,0.7403508771929824,0.030805687203791468,0.04028436018957346
45bfa9fdb1168621fdbafec0884a479e,ต.ดอนหวาย หน่วยที่ 1.pdf,2026-05-06T14:15:40.297535,4,normal,partylist,อำเภอโนนสูง,ตำบลดอนหวาย,1.0,1.0,570.0,422.0,422.0,377.0,10.0,15.0,False,False,Ballot math mismatch: 377+10+15=402 ≠ 422,Candidate sum mismatch: sum=617 ≠ valid_votes=377,"ballot_math_fail (total=422, valid+void+spoiled=402) | candidate_sum_fail (sum=617, valid_votes=377)",2,,C,M0,0.7403508771929824,0.023696682464454975,0.035545023696682464
461ce6504f60f29f828be3b0710f67f4,ทต.ตลาดแค น.2.pdf,2026-05-06T15:36:45.171053,2,normal,district,อำเภอโนนสูง,ตำบลธารปราสาท,1.0,2.0,436.0,325.0,325.0,318.0,5.0,2.0,True,True,OK,OK,,0,,A,M0,0.7454128440366973,0.015384615384615385,0.006153846153846154
461ce6504f60f29f828be3b0710f67f4,ทต.ตลาดแค น.2.pdf,2026-05-06T15:36:45.171137,4,normal,partylist,อำเภอโนนสูง,ตำบลธารปราสาท,1.0,2.0,436.0,325.0,325.0,303.0,12.0,10.0,True,False,OK,Candidate sum mismatch: sum=300 ≠ valid_votes=303,"candidate_sum_fail (sum=300, valid_votes=303)",1,,B,M0,0.7454128440366973,0.036923076923076927,0.03076923076923077
46870adde6ac01a0fb1a0390be208363,ขามเฒ่า น.3.pdf,2026-05-06T11:41:38.301075,2,normal,district,อำเภอโนนสูง,ตำบลขามเฒ่า,3.0,3.0,260.0,152.0,152.0,147.0,5.0,0.0,True,True,OK,OK,null_header_field:spoiled_ballots,1,spoiled_ballots,A,M0,0.5846153846153846,0.03289473684210526,0.0
46870adde6ac01a0fb1a0390be208363,ขามเฒ่า น.3.pdf,2026-05-06T11:41:38.301204,4,normal,partylist,อำเภอโนนสูง,ตำบลขามเฒ่า,3.0,3.0,260.0,152.0,152.0,137.0,8.0,2.0,False,False,Ballot math mismatch: 137+8+2=147 ≠ 152,Candidate sum mismatch: sum=133 ≠ valid_votes=137,"ballot_math_fail (total=152, valid+void+spoiled=147) | candidate_sum_fail (sum=133, valid_votes=137)",2,,C,M0,0.5846153846153846,0.05263157894736842,0.013157894736842105
46a6443f23bf547655d46c931dc01dae,มะค่า น.7.pdf,2026-05-06T13:08:48.476243,2,normal,district,อำเภอโนนสูง,ตำบลมะค่า,7.0,7.0,526.0,282.0,242.0,250.0,250.0,250.0,False,False,Ballot math mismatch: 250+250+250=750 ≠ 242,Candidate sum mismatch: sum=6907 ≠ valid_votes=250,"ballot_math_fail (total=242, valid+void+spoiled=750) | candidate_sum_fail (sum=6907, valid_votes=250)",2,,C,M0,0.5361216730038023,1.0330578512396693,1.0330578512396693
46a6443f23bf547655d46c931dc01dae,มะค่า น.7.pdf,2026-05-06T13:08:48.476331,4,normal,partylist,อำเภอโนนสูง,ตำบลมะค่า,7.0,7.0,526.0,242.0,242.0,250.0,24.0,9.0,False,False,Ballot math mismatch: 250+24+9=283 ≠ 242,Candidate sum mismatch: sum=217 ≠ valid_votes=250,"ballot_math_fail (total=242, valid+void+spoiled=283) | candidate_sum_fail (sum=217, valid_votes=250)",2,,C,M0,0.4600760456273764,0.09917355371900827,0.0371900826446281
46b0795f82e1c968f10e43732800c209,น.7.pdf,2026-05-06T14:02:48.110290,2,normal,district,อำเภอโนนสูง,ตำบลเมืองปราสาท,7.0,7.0,394.0,262.0,262.0,229.0,6.0,7.0,False,False,Ballot math mismatch: 229+6+7=242 ≠ 262,Candidate sum mismatch: sum=249 ≠ valid_votes=229,"ballot_math_fail (total=262, valid+void+spoiled=242) | candidate_sum_fail (sum=249, valid_votes=229)",2,,C,M0,0.6649746192893401,0.022900763358778626,0.026717557251908396
46b0795f82e1c968f10e43732800c209,น.7.pdf,2026-05-06T14:02:48.110402,4,normal,partylist,อำเภอโนนสูง,ตำบลเมืองปราสาท,7.0,7.0,394.0,262.0,262.0,243.0,13.0,6.0,True,False,OK,Candidate sum mismatch: sum=140 ≠ valid_votes=243,"candidate_sum_fail (sum=140, valid_votes=243)",1,,B,M0,0.6649746192893401,0.04961832061068702,0.022900763358778626
46bb112527a89a53792ad804f3713804,น.15 ต.สัมฤทธิ์ ส.ส.5_18.pdf,2026-05-06T10:50:18.104642,2,normal,district,อำเภอพิมาย,ตำบลสัมฤทธิ์,14.0,15.0,481.0,368.0,368.0,378.0,11.0,19.0,False,False,Ballot math mismatch: 378+11+19=408 ≠ 368,Candidate sum mismatch: sum=338 ≠ valid_votes=378,"ballot_math_fail (total=368, valid+void+spoiled=408) | candidate_sum_fail (sum=338, valid_votes=378)",2,,C,M0,0.7650727650727651,0.029891304347826088,0.051630434782608696
4786e1cd838a5f2b9562c1a5c135ad1d,น.1 ต.ท่าหลวง ส.ส.5_18 (บช).pdf,2026-05-06T10:39:31.199020,4,normal,partylist,อำเภอพิมาย,ตำบลท่าหลวง,1.0,1.0,513.0,373.0,373.0,340.0,15.0,14.0,False,False,Ballot math mismatch: 340+15+14=369 ≠ 373,Candidate sum mismatch: sum=336 ≠ valid_votes=340,"ballot_math_fail (total=373, valid+void+spoiled=369) | candidate_sum_fail (sum=336, valid_votes=340)",2,,C,M0,0.7270955165692008,0.040214477211796246,0.03753351206434316
48593edb30971a03bd9c47ae8a51eb17,น.2.pdf,2026-05-06T13:56:22.037517,2,normal,district,อำเภอโนนสูง,ตำบลเมืองปราสาท,2.0,2.0,147.0,104.0,101.0,95.0,5.0,1.0,True,True,OK,OK,,0,,A,M0,0.7074829931972789,0.04950495049504951,0.009900990099009901
48593edb30971a03bd9c47ae8a51eb17,น.2.pdf,2026-05-06T13:56:22.037603,3,normal,partylist,อำเภอโนนสูง,ตำบลเมืองปราสาท,2.0,2.0,147.0,101.0,101.0,90.0,8.0,3.0,True,False,OK,Candidate sum mismatch: sum=95 ≠ valid_votes=90,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=95, valid_votes=90)",2,,B,M0,0.6870748299319728,0.07920792079207921,0.0297029702970297
488698f247041d19abeb428a9de79053,ทต.โนนสูง หน่วยที่ 2.pdf,2026-05-06T15:11:59.977020,2,normal,district,อำเภอโนนสูง,ตำบลโนนสูง,,2.0,424.0,297.0,297.0,260.0,10.0,297.0,False,False,Ballot math mismatch: 260+10+297=567 ≠ 297,Candidate sum mismatch: sum=263 ≠ valid_votes=260,"null_header_field:moo | ballot_math_fail (total=297, valid+void+spoiled=567) | candidate_sum_fail (sum=263, valid_votes=260)",3,,C,M0,0.7004716981132075,0.03367003367003367,1.0
488698f247041d19abeb428a9de79053,ทต.โนนสูง หน่วยที่ 2.pdf,2026-05-06T15:11:59.977106,4,normal,partylist,อำเภอโนนสูง,ตำบลโนนสูง,,2.0,424.0,,297.0,271.0,9.0,17.0,True,True,OK,OK,null_header_field:moo | null_header_field:voter_turnout,2,,A,M0,,0.030303030303030304,0.05723905723905724
489959da3c8011d472abc9146bb6ac4f,ด่านคล่า น.12.pdf,2026-05-09T13:52:43.871745,2,normal,district,อำเภอโนนสูง,ตำบลด่านคล้า,11.0,12.0,228.0,157.0,157.0,138.0,5.0,14.0,True,True,OK,OK,"ocr_extra_candidates:[12, 19, 20]",1,,A,M0,0.6885964912280702,0.03184713375796178,0.08917197452229299
489959da3c8011d472abc9146bb6ac4f,ด่านคล่า น.12.pdf,2026-05-09T13:52:43.871856,4,normal,partylist,อำเภอโนนสูง,ตำบลด่านคล้า,11.0,12.0,228.0,157.0,157.0,133.0,12.0,12.0,True,True,OK,OK,,0,,A,M0,0.6885964912280702,0.07643312101910828,0.07643312101910828
495ace2d52dc5538c87ba377476246ab,หลุมข้าว น.6.pdf,2026-05-06T13:44:12.718405,2,normal,district,อำเภอโนนสูง,ตำบลหลุมข้าว,6.0,2.0,236.0,169.0,169.0,156.0,6.0,7.0,True,False,OK,Candidate sum mismatch: sum=169 ≠ valid_votes=156,"candidate_sum_fail (sum=169, valid_votes=156)",1,,B,M0,0.7161016949152542,0.03550295857988166,0.04142011834319527
495ace2d52dc5538c87ba377476246ab,หลุมข้าว น.6.pdf,2026-05-06T13:44:12.718512,4,normal,partylist,อำเภอโนนสูง,ตำบลหลุมข้าว,5.0,6.0,236.0,169.0,169.0,155.0,9.0,5.0,True,False,OK,Candidate sum mismatch: sum=176 ≠ valid_votes=155,"candidate_sum_fail (sum=176, valid_votes=155)",1,,B,M0,0.7161016949152542,0.05325443786982249,0.029585798816568046
49c2fca22bc3e0ae30f2ee448fb61429,ทต.มะค่า น.3.pdf,2026-05-06T15:05:54.725316,2,normal,district,อำเภอโนนสูง,ตำบลมะค่า,5.0,3.0,395.0,266.0,266.0,241.0,15.0,10.0,True,True,OK,OK,,0,,A,M0,0.6734177215189874,0.05639097744360902,0.03759398496240601
49c2fca22bc3e0ae30f2ee448fb61429,ทต.มะค่า น.3.pdf,2026-05-06T15:05:54.725392,4,normal,partylist,อำเภอโนนสูง,ตำบลมะค่า,5.0,3.0,395.0,266.0,266.0,227.0,24.0,15.0,True,True,OK,OK,,0,,A,M0,0.6734177215189874,0.09022556390977443,0.05639097744360902
49c7877fcf251381e1d03b8d73dbb7ac,หน่วยที่ 2 ตำบลใหม่.pdf,2026-05-06T15:26:49.547681,2,normal,district,อำเภอโนนสูง,ตำบลใหม่,2.0,2.0,929.0,626.0,626.0,555.0,20.0,31.0,False,True,Ballot math mismatch: 555+20+31=606 ≠ 626,OK,"ballot_math_fail (total=626, valid+void+spoiled=606)",1,,C,M0,0.673842841765339,0.03194888178913738,0.04952076677316294
49c7877fcf251381e1d03b8d73dbb7ac,หน่วยที่ 2 ตำบลใหม่.pdf,2026-05-06T15:26:49.547756,4,normal,partylist,อำเภอโนนสูง,ตำบลใหม่,2.0,2.0,11.0,626.0,626.0,537.0,62.0,27.0,True,False,OK,Candidate sum mismatch: sum=597 ≠ valid_votes=537,"candidate_sum_fail (sum=597, valid_votes=537)",1,,B,M0,56.90909090909091,0.09904153354632587,0.04313099041533546
4a553ce82ffddef01becbd2195a88b21,น.1 ต.ชีวาน ส.ส.5_18.pdf,2026-05-06T10:30:35.385287,2,normal,district,อำเภอพิมาย,ตำบลชีวาน,1.0,1.0,387.0,228.0,228.0,209.0,14.0,5.0,True,True,OK,OK,,0,,A,M0,0.5891472868217055,0.06140350877192982,0.021929824561403508
4ada832d1368f2fef6f877246272581b,ตำบลธารปราสาท หน่วยที่ 15 หมู่ที่ 19.pdf,2026-05-06T12:12:08.537837,2,normal,district,อำเภอโนนสูง,ตำบลธารปราสาท,19.0,15.0,318.0,201.0,201.0,190.0,4.0,7.0,True,True,OK,OK,,0,,A,M0,0.6320754716981132,0.01990049751243781,0.03482587064676617
4ada832d1368f2fef6f877246272581b,ตำบลธารปราสาท หน่วยที่ 15 หมู่ที่ 19.pdf,2026-05-06T12:12:08.537927,4,normal,partylist,อำเภอโนนสูง,ตำบลธารปราสาท,19.0,15.0,398.0,201.0,201.0,183.0,12.0,6.0,True,False,OK,Candidate sum mismatch: sum=178 ≠ valid_votes=183,"null_header_field:district | candidate_sum_fail (sum=178, valid_votes=183)",2,,B,M1,0.5050251256281407,0.05970149253731343,0.029850746268656716
4bfc6c511899063fdd7e041f27f446cf,ด่านคล่า น.13.pdf,2026-05-06T14:48:45.593630,2,normal,district,อำเภอโนนสูง,ตำบลด่านคล้า,12.0,13.0,465.0,333.0,333.0,301.0,12.0,20.0,True,True,OK,OK,,0,,A,M0,0.7161290322580646,0.036036036036036036,0.06006006006006006
4bfc6c511899063fdd7e041f27f446cf,ด่านคล่า น.13.pdf,2026-05-06T14:48:45.593707,4,normal,partylist,อำเภอโนนสูง,ตำบลด่านคล้า,12.0,13.0,465.0,333.0,333.0,288.0,21.0,24.0,True,True,OK,OK,,0,,A,M0,0.7161290322580646,0.06306306306306306,0.07207207207207207
4c01008bc959b15da905174e6c603efa,น.5 ต.สัมฤทธิ์ ส.ส.5_18.pdf,2026-05-06T10:54:12.844791,2,normal,district,อำเภอพิมาย,ตำบลสัมฤทธิ์,5.0,5.0,,305.0,305.0,263.0,14.0,28.0,True,True,OK,OK,null_header_field:eligible_voters,1,,A,M0,,0.04590163934426229,0.09180327868852459
4d4b348318b2904de34d8eabc6ec4327,น.4 ต.กระเบื้องใหญ่ ส.ส.5_18 (บช).pdf,2026-05-06T10:25:43.035746,4,normal,partylist,อำเภอพิมาย,ตำบลกระเบื้องใหญ่,4.0,4.0,527.0,327.0,327.0,200.0,15.0,12.0,False,False,Ballot math mismatch: 200+15+12=227 ≠ 327,Candidate sum mismatch: sum=308 ≠ valid_votes=200,"ballot_math_fail (total=327, valid+void+spoiled=227) | candidate_sum_fail (sum=308, valid_votes=200)",2,,C,M0,0.6204933586337761,0.045871559633027525,0.03669724770642202
4d5a069fbfdff3caeabca03540c1ff33,โตนด น.2.pdf,2026-05-06T14:08:57.010211,2,normal,district,อำเภอโนนสูง,ตำบลโตนด,2.0,2.0,448.0,334.0,,,,,False,False,total_ballots not found in header,valid_votes not available for comparison,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,4,,C,M0,0.7455357142857143,,
4d5a069fbfdff3caeabca03540c1ff33,โตนด น.2.pdf,2026-05-06T14:08:57.010326,4,normal,partylist,อำเภอโนนสูง,ตำบลโตนด,2.0,2.0,448.0,334.0,334.0,296.0,23.0,15.0,True,False,OK,Candidate sum mismatch: sum=282 ≠ valid_votes=296,"candidate_sum_fail (sum=282, valid_votes=296)",1,,B,M0,0.7455357142857143,0.0688622754491018,0.04491017964071856
4e4f51f2d7e17788bf418c70d9bc5a77,สส.5ทับ18.pdf,2026-05-06T11:17:22.516581,2,normal,district,อำเภอเฉลิมพระเกียรติ,ตำบลท่าช้าง,16.0,8.0,294.0,226.0,226.0,216.0,6.0,2.0,False,False,Ballot math mismatch: 216+6+2=224 ≠ 226,Candidate sum mismatch: sum=218 ≠ valid_votes=216,"ballot_math_fail (total=226, valid+void+spoiled=224) | candidate_sum_fail (sum=218, valid_votes=216)",2,,C,M0,0.7687074829931972,0.02654867256637168,0.008849557522123894
4e726109cb45a55f2802cb40a53e44c1,ลำคอหงษ์ น.5.pdf,2026-05-06T13:17:40.432936,2,normal,district,อำเภอโนนสูง,ตำบลลำคอหงษ์,5.0,5.0,727.0,474.0,474.0,450.0,17.0,7.0,True,True,OK,OK,,0,,A,M0,0.6519944979367263,0.035864978902953586,0.014767932489451477
4e726109cb45a55f2802cb40a53e44c1,ลำคอหงษ์ น.5.pdf,2026-05-06T13:17:40.433045,4,normal,partylist,อำเภอโนนสูง,ตำบลลำคอหงษ์,5.0,5.0,727.0,474.0,474.0,433.0,33.0,8.0,True,False,OK,Candidate sum mismatch: sum=435 ≠ valid_votes=433,"candidate_sum_fail (sum=435, valid_votes=433)",1,,B,M0,0.6519944979367263,0.06962025316455696,0.016877637130801686
5106ffcebba88f2c91869289125b385a,น.16 ต.สัมฤทธิ์ ส.ส.5_18.pdf,2026-05-06T10:51:04.668135,2,normal,district,อำเภอพิมาย,ตำบลสัมฤทธิ์,15.0,16.0,451.0,339.0,339.0,299.0,11.0,29.0,True,True,OK,OK,,0,,A,M0,0.7516629711751663,0.032448377581120944,0.0855457227138643
514a66780878be7ab86758251edba4db,หน่วยที่ 4 ตำบลดอนหวาย.pdf,2026-05-06T14:40:15.760462,2,normal,district,อำเภอโนนสูง,ตำบลดอนหวาย,4.0,4.0,311.0,248.0,248.0,239.0,6.0,8.0,False,False,Ballot math mismatch: 239+6+8=253 ≠ 248,Candidate sum mismatch: sum=234 ≠ valid_votes=239,"ballot_math_fail (total=248, valid+void+spoiled=253) | candidate_sum_fail (sum=234, valid_votes=239)",2,,C,M0,0.797427652733119,0.024193548387096774,0.03225806451612903
514a66780878be7ab86758251edba4db,หน่วยที่ 4 ตำบลดอนหวาย.pdf,2026-05-06T14:40:15.760540,4,normal,partylist,อำเภอโนนสูง,ตำบลดอนหวาย,4.0,4.0,311.0,248.0,248.0,224.0,18.0,6.0,True,False,OK,Candidate sum mismatch: sum=230 ≠ valid_votes=224,"candidate_sum_fail (sum=230, valid_votes=224)",1,,B,M0,0.797427652733119,0.07258064516129033,0.024193548387096774
517cd08b7e58ed3bd3b0885e381feeb9,น.3.pdf,2026-05-06T13:57:51.175064,2,normal,district,อำเภอโนนสูง,ตำบลเมืองปราสาท,3.0,3.0,675.0,415.0,415.0,361.0,22.0,32.0,True,True,OK,OK,,0,,A,M0,0.6148148148148148,0.05301204819277108,0.07710843373493977
517cd08b7e58ed3bd3b0885e381feeb9,น.3.pdf,2026-05-06T13:57:51.175156,4,normal,partylist,อำเภอโนนสูง,ตำบลเมืองปราสาท,3.0,3.0,675.0,415.0,415.0,366.0,27.0,22.0,True,False,OK,Candidate sum mismatch: sum=302 ≠ valid_votes=366,"candidate_sum_fail (sum=302, valid_votes=366)",1,,B,M0,0.6148148148148148,0.06506024096385542,0.05301204819277108
52e89eafc2ba8694933102e7ad412d64,น.8 ต.ชีวาน ส.ส.5_18.pdf,2026-05-06T10:37:30.351135,2,normal,district,อำเภอพิมาย,ตำบลชีวาน,8.0,8.0,263.0,177.0,177.0,172.0,5.0,0.0,True,True,OK,OK,,0,,A,M0,0.6730038022813688,0.02824858757062147,0.0
5328d57cf0ed6c57a6fcf9123b42521c,อส.4ทับ7.pdf,2026-05-06T11:27:55.057143,1,,,อำเภอเฉลิมพระเกียรติ,ตำบลท่าช้าง,,,,,,,,,False,False,total_ballots not found in header,valid_votes not available for comparison,"ocr_missed_candidates:[1, 2, 4, 5, 6, 7, 8, 9]",1,,C,M1,,,
54a6533fee5f41a6ac9d3f990ddacdee,น.5.pdf,2026-05-06T14:00:14.710821,2,normal,district,อำเภอโนนสูง,ตำบลเมืองปราสาท,5.0,5.0,237.0,154.0,154.0,136.0,9.0,9.0,True,True,OK,OK,,0,,A,M0,0.6497890295358649,0.05844155844155844,0.05844155844155844
54a6533fee5f41a6ac9d3f990ddacdee,น.5.pdf,2026-05-06T14:00:14.710910,4,normal,partylist,อำเภอโนนสูง,ตำบลเมืองปราสาท,5.0,5.0,937.0,154.0,154.0,133.0,12.0,9.0,True,False,OK,Candidate sum mismatch: sum=76 ≠ valid_votes=133,"candidate_sum_fail (sum=76, valid_votes=133)",1,,B,M0,0.16435432230522945,0.07792207792207792,0.05844155844155844
56a6506ea4989c5ba2f0a7e459679643,ด่านคล่า น.5 .pdf,2026-05-06T14:54:17.875210,2,normal,district,อำเภอโนนสูง,ตำบลด่านคล้า,6.0,5.0,602.0,369.0,369.0,319.0,19.0,31.0,True,True,OK,OK,,0,,A,M0,0.6129568106312292,0.051490514905149054,0.08401084010840108
56a6506ea4989c5ba2f0a7e459679643,ด่านคล่า น.5 .pdf,2026-05-06T14:54:17.876376,4,normal,partylist,อำเภอโนนสูง,ตำบลด่านคล้า,5.0,5.0,602.0,369.0,369.0,308.0,28.0,33.0,True,True,OK,OK,,0,,A,M0,0.6129568106312292,0.07588075880758807,0.08943089430894309
573f138d94c4d896fae7389c15f79181,น.8 ต.ชีวาน ส.ส.5_18 (บช).pdf,2026-05-06T10:37:15.698304,4,normal,partylist,อำเภอพิมาย,ตำบลชีวาน,8.0,8.0,263.0,177.0,177.0,160.0,11.0,1.0,False,True,Ballot math mismatch: 160+11+1=172 ≠ 177,OK,"ballot_math_fail (total=177, valid+void+spoiled=172)",1,,C,M0,0.6730038022813688,0.062146892655367235,0.005649717514124294
5821db70132f15cecc2384d634f608f1,ตำบลธารปราสาท หน่วยที่ 5 หมู่ที่ 7.pdf,2026-05-06T12:15:15.308852,2,normal,district,อำเภอโนนสูง,ตำบลธารปราสาท,7.0,5.0,519.0,362.0,362.0,2737.0,,,False,False,Ballot math mismatch: 2737+0+0=2737 ≠ 362,Candidate sum mismatch: sum=337 ≠ valid_votes=2737,"null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=362, valid+void+spoiled=2737) | candidate_sum_fail (sum=337, valid_votes=2737)",4,,C,M0,0.697495183044316,,
5821db70132f15cecc2384d634f608f1,ตำบลธารปราสาท หน่วยที่ 5 หมู่ที่ 7.pdf,2026-05-06T12:15:15.308941,3,normal,partylist,อำเภอโนนสูง,ตำบลธารปราสาท,7.0,4.0,519.0,362.0,362.0,323.0,26.0,13.0,True,True,OK,OK,"ocr_missed_candidates:[53, 54, 55, 56, 57]",1,,A,M0,0.697495183044316,0.0718232044198895,0.03591160220994475
